cat_level_name,cat_level_url,Category_Level_1,Category_Level_2,Category_Level_3,Category_Level_4,Category_Level_5,Category_Level_6,Category_Level_7,Category_Level_8,Category_Level_9,Category_Level_10
"electronics > Computers, Components & Accessories > Computer Accessories > Hard Drive Accessories > Caddies",https://www.amazon.ae/Caddies-Hard-Drive-Accessories/b?ie=UTF8&node=27322901031,electronics ," Computers, Components & Accessories ", Computer Accessories , Hard Drive Accessories , Caddies,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Hard Drive Accessories > Docking Stations",https://www.amazon.ae/Docking-Stations-Hard-Drive-Accessories/b?ie=UTF8&node=12050377031,electronics ," Computers, Components & Accessories ", Computer Accessories , Hard Drive Accessories , Docking Stations,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Hard Drive Accessories > Enclosures",https://www.amazon.ae/Enclosures-Hard-Drive-Accessories/b?ie=UTF8&node=27322902031,electronics ," Computers, Components & Accessories ", Computer Accessories , Hard Drive Accessories , Enclosures,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Hard Drive Accessories > Mounting Brackets",https://www.amazon.ae/Mounting-Brackets-Hard-Drive-Accessories/b?ie=UTF8&node=27322900031,electronics ," Computers, Components & Accessories ", Computer Accessories , Hard Drive Accessories , Mounting Brackets,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Hard Drive Accessories > Printed Circuit Boards",https://www.amazon.ae/Printed-Circuit-Boards-Hard-Drive-Accessories/b?ie=UTF8&node=15144690031,electronics ," Computers, Components & Accessories ", Computer Accessories , Hard Drive Accessories , Printed Circuit Boards,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Keyboards, Mice & Input Devices > Graphic Tablet Pens",https://www.amazon.ae/b?node=12050381031&ref=sr_nr_n_1,electronics ," Computers, Components & Accessories ", Computer Accessories ," Keyboards, Mice & Input Devices ", Graphic Tablet Pens,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Keyboards, Mice & Input Devices > Graphic Tablets",https://www.amazon.ae/b?node=12050382031&ref=sr_nr_n_2,electronics ," Computers, Components & Accessories ", Computer Accessories ," Keyboards, Mice & Input Devices ", Graphic Tablets,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Keyboards, Mice & Input Devices > Computer Keyboard & Mice Accessories",https://www.amazon.ae/b?node=12050383031&ref=sr_nr_n_3,electronics ," Computers, Components & Accessories ", Computer Accessories ," Keyboards, Mice & Input Devices ", Computer Keyboard & Mice Accessories,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Keyboards, Mice & Input Devices > Computer Keyboard & Mouse Combos",https://www.amazon.ae/b?node=12050384031&ref=sr_nr_n_4,electronics ," Computers, Components & Accessories ", Computer Accessories ," Keyboards, Mice & Input Devices ", Computer Keyboard & Mouse Combos,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Keyboards, Mice & Input Devices > Computer Keyboards",https://www.amazon.ae/b?node=12050385031&ref=sr_nr_n_5,electronics ," Computers, Components & Accessories ", Computer Accessories ," Keyboards, Mice & Input Devices ", Computer Keyboards,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Keyboards, Mice & Input Devices > Computer Mice",https://www.amazon.ae/b?node=12050386031&ref=sr_nr_n_6,electronics ," Computers, Components & Accessories ", Computer Accessories ," Keyboards, Mice & Input Devices ", Computer Mice,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Keyboards, Mice & Input Devices > Computer Touch Pads",https://www.amazon.ae/b?node=12050388031&ref=sr_nr_n_7,electronics ," Computers, Components & Accessories ", Computer Accessories ," Keyboards, Mice & Input Devices ", Computer Touch Pads,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Laptop Accessories > Laptop Bags, Cases & Sleeves",https://www.amazon.ae/b?node=12050390031&ref=sr_nr_n_1,electronics ," Computers, Components & Accessories ", Computer Accessories , Laptop Accessories ," Laptop Bags, Cases & Sleeves",,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Laptop Accessories > Laptop Batteries",https://www.amazon.ae/b?node=12050391031&ref=sr_nr_n_2,electronics ," Computers, Components & Accessories ", Computer Accessories , Laptop Accessories , Laptop Batteries,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Laptop Accessories > Camera Privacy Covers",https://www.amazon.ae/b?node=21074738031&ref=sr_nr_n_3,electronics ," Computers, Components & Accessories ", Computer Accessories , Laptop Accessories , Camera Privacy Covers,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Laptop Accessories > Laptop Chargers & Docking Stations",https://www.amazon.ae/b?node=12050392031&ref=sr_nr_n_4,electronics ," Computers, Components & Accessories ", Computer Accessories , Laptop Accessories , Laptop Chargers & Docking Stations,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Laptop Accessories > Laptop Cooling Pads & External Fans",https://www.amazon.ae/b?node=12050393031&ref=sr_nr_n_5,electronics ," Computers, Components & Accessories ", Computer Accessories , Laptop Accessories , Laptop Cooling Pads & External Fans,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Laptop Accessories > Laptop Lapdesks",https://www.amazon.ae/b?node=12050394031&ref=sr_nr_n_6,electronics ," Computers, Components & Accessories ", Computer Accessories , Laptop Accessories , Laptop Lapdesks,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Laptop Accessories > Laptop Screen Filters",https://www.amazon.ae/b?node=12050396031&ref=sr_nr_n_7,electronics ," Computers, Components & Accessories ", Computer Accessories , Laptop Accessories , Laptop Screen Filters,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Laptop Accessories > Laptop Screen Protectors",https://www.amazon.ae/b?node=12050397031&ref=sr_nr_n_8,electronics ," Computers, Components & Accessories ", Computer Accessories , Laptop Accessories , Laptop Screen Protectors,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Laptop Accessories > Laptop Security Locks",https://www.amazon.ae/b?node=12050398031&ref=sr_nr_n_9,electronics ," Computers, Components & Accessories ", Computer Accessories , Laptop Accessories , Laptop Security Locks,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Laptop Accessories > Laptop Skins & Decals",https://www.amazon.ae/b?node=12050399031&ref=sr_nr_n_10,electronics ," Computers, Components & Accessories ", Computer Accessories , Laptop Accessories , Laptop Skins & Decals,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Laptop Accessories > Laptop Stands",https://www.amazon.ae/b?node=12050400031&ref=sr_nr_n_11,electronics ," Computers, Components & Accessories ", Computer Accessories , Laptop Accessories , Laptop Stands,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Media Storage > Blank Media Cases & Wallets",https://www.amazon.ae/Blank-Media-Cases-Wallets-Storage/b?ie=UTF8&node=12050401031,electronics ," Computers, Components & Accessories ", Computer Accessories , Media Storage , Blank Media Cases & Wallets,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Memory Card Accessories > External Memory Card Readers",https://www.amazon.ae/External-Memory-Card-Readers-Accessories/b?ie=UTF8&node=12050404031,electronics ," Computers, Components & Accessories ", Computer Accessories , Memory Card Accessories , External Memory Card Readers,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Monitor Accessories > Anti-Glare & Privacy Filters",https://www.amazon.ae/b?node=15144689031&ref=sr_nr_n_1,electronics ," Computers, Components & Accessories ", Computer Accessories , Monitor Accessories , Anti-Glare & Privacy Filters,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Monitor Accessories > Computer Monitor Arms",https://www.amazon.ae/b?node=26929489031&ref=sr_nr_n_2,electronics ," Computers, Components & Accessories ", Computer Accessories , Monitor Accessories , Computer Monitor Arms,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Monitor Accessories > Computer Monitor Stands",https://www.amazon.ae/b?node=26929490031&ref=sr_nr_n_3,electronics ," Computers, Components & Accessories ", Computer Accessories , Monitor Accessories , Computer Monitor Stands,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Printer Accessories > Printer Drum Kits",https://www.amazon.ae/b?node=12050444031&ref=sr_nr_n_1,electronics ," Computers, Components & Accessories ", Computer Accessories , Printer Accessories , Printer Drum Kits,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Printer Accessories > Printer Maintenance Kits",https://www.amazon.ae/b?node=12050447031&ref=sr_nr_n_2,electronics ," Computers, Components & Accessories ", Computer Accessories , Printer Accessories , Printer Maintenance Kits,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Printer Accessories > Printer Memory Modules",https://www.amazon.ae/b?node=12050448031&ref=sr_nr_n_3,electronics ," Computers, Components & Accessories ", Computer Accessories , Printer Accessories , Printer Memory Modules,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Printer Accessories > Printer Ink, Toner & Ribbons",https://www.amazon.ae/b?node=12050449031&ref=sr_nr_n_4,electronics ," Computers, Components & Accessories ", Computer Accessories , Printer Accessories ," Printer Ink, Toner & Ribbons",,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Printer Accessories > Printer Transfer Belts, Rollers & Units",https://www.amazon.ae/b?node=12050450031&ref=sr_nr_n_5,electronics ," Computers, Components & Accessories ", Computer Accessories , Printer Accessories ," Printer Transfer Belts, Rollers & Units",,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Tablet Accessories > Tablet Bags, Cases & Sleeves",https://www.amazon.ae/b?node=12050408031&ref=sr_nr_n_1,electronics ," Computers, Components & Accessories ", Computer Accessories , Tablet Accessories ," Tablet Bags, Cases & Sleeves",,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Tablet Accessories > Tablet Accessory Bundles",https://www.amazon.ae/b?node=12050409031&ref=sr_nr_n_2,electronics ," Computers, Components & Accessories ", Computer Accessories , Tablet Accessories , Tablet Accessory Bundles,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Tablet Accessories > Camera Privacy Covers",https://www.amazon.ae/b?node=21074738031&ref=sr_nr_n_3,electronics ," Computers, Components & Accessories ", Computer Accessories , Tablet Accessories , Camera Privacy Covers,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Tablet Accessories > Graphic Tablet Pens",https://www.amazon.ae/b?node=12050381031&ref=sr_nr_n_4,electronics ," Computers, Components & Accessories ", Computer Accessories , Tablet Accessories , Graphic Tablet Pens,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Tablet Accessories > Tablet Keyboards",https://www.amazon.ae/b?node=12050411031&ref=sr_nr_n_5,electronics ," Computers, Components & Accessories ", Computer Accessories , Tablet Accessories , Tablet Keyboards,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Tablet Accessories > Tablet Screen Protectors",https://www.amazon.ae/b?node=12050416031&ref=sr_nr_n_6,electronics ," Computers, Components & Accessories ", Computer Accessories , Tablet Accessories , Tablet Screen Protectors,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Tablet Accessories > Tablet Skins & Decals",https://www.amazon.ae/b?node=12050417031&ref=sr_nr_n_7,electronics ," Computers, Components & Accessories ", Computer Accessories , Tablet Accessories , Tablet Skins & Decals,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Tablet Accessories > Tablet Stands",https://www.amazon.ae/b?node=12050418031&ref=sr_nr_n_8,electronics ," Computers, Components & Accessories ", Computer Accessories , Tablet Accessories , Tablet Stands,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Tablet Accessories > Mobile Phone Stylus Pens",https://www.amazon.ae/b?node=12304064031&ref=sr_nr_n_9,electronics ," Computers, Components & Accessories ", Computer Accessories , Tablet Accessories , Mobile Phone Stylus Pens,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > USB Gadgets > USB Fans",https://www.amazon.ae/USB-Fans-Gadgets/b?ie=UTF8&node=12050420031,electronics ," Computers, Components & Accessories ", Computer Accessories , USB Gadgets , USB Fans,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Cables & Accessories > Cable Connection Protectors",https://www.amazon.ae/Cable-Connection-Protectors-Cables-Accessories/b?ie=UTF8&node=27209272031,electronics ," Computers, Components & Accessories ", Computer Accessories , Cables & Accessories , Cable Connection Protectors,,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Cables & Accessories > Cables",https://www.amazon.ae/Cables-Accessories/b?ie=UTF8&node=12050258031,electronics ," Computers, Components & Accessories ", Computer Accessories , Cables & Accessories , Cables,,,,,
"electronics > Computers, Components & Accessories > Components & Replacement Parts > External Computer Components > Computer Cases",https://www.amazon.ae/b?node=12050273031&ref=sr_nr_n_1,electronics ," Computers, Components & Accessories ", Components & Replacement Parts , External Computer Components , Computer Cases,,,,,
"electronics > Computers, Components & Accessories > Components & Replacement Parts > External Computer Components > External Hard Drives",https://www.amazon.ae/b?node=12050432031&ref=sr_nr_n_2,electronics ," Computers, Components & Accessories ", Components & Replacement Parts , External Computer Components , External Hard Drives,,,,,
"electronics > Computers, Components & Accessories > Components & Replacement Parts > External Computer Components > External Solid State Drives",https://www.amazon.ae/b?node=12050433031&ref=sr_nr_n_3,electronics ," Computers, Components & Accessories ", Components & Replacement Parts , External Computer Components , External Solid State Drives,,,,,
"electronics > Computers, Components & Accessories > Components & Replacement Parts > External Computer Components > KVM Switches",https://www.amazon.ae/b?node=12050296031&ref=sr_nr_n_4,electronics ," Computers, Components & Accessories ", Components & Replacement Parts , External Computer Components , KVM Switches,,,,,
"electronics > Computers, Components & Accessories > Components & Replacement Parts > External Computer Components > External Optical Drives",https://www.amazon.ae/b?node=12050297031&ref=sr_nr_n_5,electronics ," Computers, Components & Accessories ", Components & Replacement Parts , External Computer Components , External Optical Drives,,,,,
